"id","date","manner_of_death","armed","age","gender","race","city","state","signs_of_mental_illness","threat_level","flee","body_camera"
1549,"2016-05-19","shot","knife",35,"MALE","HISPANIC","Citrus Heights","CA","False","other","Not fleeing","True"
1550,"2016-05-19","shot","gun",36,"MALE","WHITE","Fisty","KY","False","attack","Not fleeing","False"
1551,"2016-05-19","shot","gun",22,"MALE","BLACK","Miami","FL","False","other","Not fleeing","False"
1559,"2016-05-20","shot","knife",31,"MALE","BLACK","Omaha","NE","False","other","Foot","True"
1552,"2016-05-21","shot","gun",63,"MALE","WHITE","Chesterfield County","SC","False","attack","Not fleeing","False"
1553,"2016-05-21","shot","unarmed",38,"MALE","WHITE","Oregon City","OR","True","attack","Not fleeing","False"
1556,"2016-05-21","shot","gun",31,"MALE","NATIVE AMERICAN","Flagstaff","AZ","True","attack","Not fleeing","True"
1554,"2016-05-22","shot","unarmed",27,"MALE","BLACK","Hallandale Beach","FL","False","other","Car","True"
1555,"2016-05-22","shot","gun",35,"MALE","HISPANIC","Oxford","MA","False","attack","Not fleeing","False"
1562,"2016-05-22","shot","unarmed",22,"MALE","BLACK","Jacksonville","FL","False","other","Car","False"
1563,"2016-05-22","shot","gun",28,"MALE","WHITE","Boulder","CO","True","attack","Not fleeing","False"
1560,"2016-05-23","shot","gun",26,"MALE","NATIVE AMERICAN","Flagstaff","AZ","False","attack","Foot","True"
1561,"2016-05-24","shot","knife",22,"MALE","WHITE","Gresham","OR","False","other","Not fleeing","False"
1564,"2016-05-24","shot","Taser",57,"MALE","","Harrisonville","MO","False","other","Car","False"
1567,"2016-05-24","shot","gun",31,"MALE","HISPANIC","Albuquerque","NM","False","attack","Not fleeing","False"
1565,"2016-05-25","shot","knife",43,"MALE","WHITE","Oklahoma City","OK","True","other","Not fleeing","False"
1566,"2016-05-25","shot","vehicle",24,"MALE","BLACK","Miami Gardens","FL","False","other","Car","False"
1568,"2016-05-26","shot","gun",29,"MALE","WHITE","St. Paul","MN","False","attack","Not fleeing","False"
1569,"2016-05-26","shot","gun",43,"MALE","WHITE","Lansing","IL","False","attack","Foot","False"
1570,"2016-05-26","shot","gun",,"MALE","","San Antonio","TX","False","other","Not fleeing","False"
1571,"2016-05-26","shot","undetermined",21,"MALE","BLACK","Washington Park","IL","False","undetermined","Foot","False"
1572,"2016-05-26","shot","gun",19,"MALE","HISPANIC","Solvang","CA","False","attack","Car","False"
1581,"2016-05-26","shot","knife",,"FEMALE","","Sneads","FL","False","other","Not fleeing","False"
1583,"2016-05-26","shot","gun",25,"MALE","HISPANIC","Socorro","NM","False","attack","Car","False"
1580,"2016-05-27","shot","gun",59,"MALE","WHITE","Indianapolis","IN","False","attack","Not fleeing","False"
1576,"2016-05-28","shot","gun",50,"MALE","BLACK","Eastaboga","AL","False","attack","Not fleeing","False"
1582,"2016-05-28","shot","gun",58,"MALE","WHITE","Albuquerque","NM","False","attack","Not fleeing","True"
1573,"2016-05-29","shot","gun",25,"MALE","HISPANIC","Houston","TX","True","attack","Not fleeing","False"
1577,"2016-05-29","shot","knife",32,"MALE","WHITE","Deland","FL","False","other","Not fleeing","False"
1578,"2016-05-29","shot","gun",53,"MALE","WHITE","Clinton","NC","False","attack","Not fleeing","True"
1579,"2016-05-29","shot and Tasered","unarmed",38,"MALE","WHITE","Stoneville","NC","False","other","Car","False"
1574,"2016-05-30","shot","gun",70,"MALE","WHITE","Tualatin","OR","False","attack","Not fleeing","False"
1575,"2016-05-30","shot","gun",33,"MALE","BLACK","Tucson","AZ","False","attack","Not fleeing","False"
1585,"2016-05-31","shot","knife",36,"MALE","WHITE","Bend","OR","False","other","Not fleeing","False"
1584,"2016-06-01","shot","gun",,"MALE","","Phoenix","AZ","False","attack","Not fleeing","False"
1586,"2016-06-01","shot","gun",21,"MALE","BLACK","Newnan","GA","False","attack","Foot","True"
1587,"2016-06-01","shot","gun",51,"MALE","WHITE","Berea","KY","False","attack","Foot","False"
1588,"2016-06-02","shot","knife",43,"MALE","BLACK","Norfolk","VA","True","other","Not fleeing","True"
1589,"2016-06-02","shot","gun",18,"MALE","BLACK","Charlotte","NC","False","other","Not fleeing","True"
1590,"2016-06-03","shot","knife",33,"MALE","WHITE","Wasilla","AK","False","other","Not fleeing","False"
1591,"2016-06-03","shot","knife",34,"MALE","NATIVE AMERICAN","Parker","AZ","False","other","Not fleeing","False"
1592,"2016-06-04","shot","undetermined",31,"MALE","","Yreka","CA","False","attack","Not fleeing","False"
1594,"2016-06-04","shot","gun",35,"MALE","BLACK","Eufaula","AL","False","attack","Other","True"
1598,"2016-06-04","shot","knife",31,"MALE","WHITE","Muncie","IN","True","other","Not fleeing","True"
1593,"2016-06-05","shot","gun",31,"MALE","WHITE","Cape Coral","FL","False","other","Car","False"
1595,"2016-06-06","shot","gun",23,"MALE","BLACK","Columbus","OH","False","attack","Not fleeing","False"
1597,"2016-06-06","shot","knife",25,"MALE","OTHER","Hilo","HI","False","other","Not fleeing","False"
1596,"2016-06-07","shot","unarmed",25,"MALE","WHITE","Wagoner","OK","False","other","Car","True"
1599,"2016-06-07","shot","vehicle",21,"MALE","HISPANIC","Turlock","CA","False","other","Not fleeing","False"
1601,"2016-06-07","shot","gun",49,"MALE","BLACK","Norman","VA","False","other","Not fleeing","False"
1604,"2016-06-07","shot","gun",63,"MALE","WHITE","Stockbridge","GA","False","attack","Not fleeing","False"
1602,"2016-06-08","shot","gun",43,"MALE","HISPANIC","Kansas City","MO","False","attack","Not fleeing","False"
1603,"2016-06-09","shot","gun",34,"MALE","WHITE","Birmingham","AL","False","attack","Car","False"
1605,"2016-06-09","shot","gun",38,"MALE","WHITE","York","PA","False","attack","","False"
1606,"2016-06-09","shot","gun",52,"MALE","BLACK","Port Arthur","TX","False","other","Foot","False"
1607,"2016-06-09","shot","gun",68,"MALE","WHITE","Ishpeming Township","MI","True","attack","Not fleeing","True"
1615,"2016-06-09","shot","baton",,"MALE","","Somerton","AZ","False","attack","Not fleeing","False"
1838,"2016-06-10","shot","gun",31,"MALE","BLACK","Los Angeles","CA","False","attack","Not fleeing","False"
1611,"2016-06-10","shot","baseball bat",29,"MALE","WHITE","Iredell County","NC","False","other","Not fleeing","False"
1613,"2016-06-10","shot","gun",32,"MALE","HISPANIC","Pueblo","CO","False","attack","Foot","False"
1614,"2016-06-10","shot","gun",50,"MALE","HISPANIC","Yakima","WA","False","attack","Not fleeing","True"
1612,"2016-06-11","shot","gun",27,"MALE","BLACK","Tupelo","MS","False","attack","Car","False"
1616,"2016-06-11","shot","spear",31,"MALE","HISPANIC","Maywood","CA","False","other","Not fleeing","False"
1608,"2016-06-12","shot","gun",29,"MALE","OTHER","Orlando","FL","True","attack","Not fleeing","True"
1609,"2016-06-12","shot","knife",23,"MALE","WHITE","Eagle Mountain","UT","True","other","Not fleeing","False"
1617,"2016-06-12","shot","gun",61,"MALE","BLACK","Hiseville","KY","False","attack","Car","False"
1619,"2016-06-13","shot","gun",33,"MALE","WHITE","Schenectady","NY","False","attack","Not fleeing","False"
1620,"2016-06-13","shot","gun",18,"MALE","BLACK","Mobile","AL","False","other","Not fleeing","False"
1621,"2016-06-13","shot","gun",80,"MALE","HISPANIC","Tiverton","RI","False","attack","Car","False"
1623,"2016-06-13","shot","undetermined",43,"MALE","WHITE","Vancouver","WA","False","undetermined","Car","False"
1618,"2016-06-14","shot","vehicle",50,"MALE","HISPANIC","Boise","ID","False","other","Car","True"
1622,"2016-06-14","shot","gun",47,"MALE","WHITE","Odessa","MO","False","attack","Not fleeing","False"
1624,"2016-06-14","shot","gun",54,"MALE","OTHER","Amarillo","TX","False","attack","Not fleeing","False"
1625,"2016-06-14","shot","undetermined",22,"MALE","HISPANIC","Chula Vista","CA","False","attack","Not fleeing","False"
1626,"2016-06-15","shot","vehicle",43,"MALE","WHITE","Tulsa","OK","False","attack","Car","False"
1627,"2016-06-15","shot","gun",38,"MALE","WHITE","Pembine","WI","True","attack","Car","False"
1837,"2016-06-16","shot","gun",21,"MALE","HISPANIC","Albuquerque","NM","False","attack","Car","False"
1628,"2016-06-16","shot","gun",36,"MALE","WHITE","Butte","MT","False","attack","Not fleeing","True"
1629,"2016-06-16","shot","vehicle",30,"MALE","HISPANIC","Westminster","CO","False","attack","Car","False"
1630,"2016-06-16","shot","gun",,"MALE","","Montpelier","OH","True","other","Not fleeing","False"
1633,"2016-06-18","shot","toy weapon",34,"MALE","WHITE","Huntsville","AL","False","attack","Not fleeing","True"
1634,"2016-06-18","shot","vehicle",17,"MALE","WHITE","Carmichael","CA","False","other","Car","False"
1637,"2016-06-18","shot","unarmed",37,"MALE","BLACK","Tupelo","MS","False","attack","Foot","False"
1631,"2016-06-19","shot","gun",25,"MALE","BLACK","New York","NY","False","attack","Not fleeing","False"
1635,"2016-06-19","shot","gun",30,"MALE","","Fort Walton Beach","FL","False","other","Not fleeing","False"
1632,"2016-06-20","shot","gun",23,"MALE","BLACK","Hardeeville","SC","False","attack","Not fleeing","False"
1638,"2016-06-20","shot and Tasered","knife",20,"MALE","WHITE","Lake Havasu City","AZ","False","other","Not fleeing","True"
1640,"2016-06-21","shot","toy weapon",19,"MALE","WHITE","Peterborough","NH","True","attack","Car","False"
1642,"2016-06-21","shot","gun",50,"MALE","WHITE","Casper","WY","True","attack","Not fleeing","False"
1643,"2016-06-21","shot","undetermined",24,"MALE","HISPANIC","Lawndale","NC","True","attack","Not fleeing","False"
1641,"2016-06-22","shot","gun",25,"MALE","WHITE","Colorado Springs","CO","False","attack","Not fleeing","False"
1644,"2016-06-22","shot","vehicle",20,"MALE","BLACK","Birmingham","AL","False","attack","Car","False"
1645,"2016-06-22","shot","knife",37,"MALE","WHITE","Wellington","FL","False","other","Not fleeing","False"
1646,"2016-06-22","shot","gun",44,"MALE","BLACK","Walls","MS","False","attack","Foot","False"
1647,"2016-06-22","shot","unarmed",22,"MALE","BLACK","Atlanta","GA","False","undetermined","Other","False"
1651,"2016-06-22","shot","gun",31,"MALE","WHITE","Bellville","TX","False","attack","Not fleeing","True"
1648,"2016-06-23","shot","gun",25,"MALE","BLACK","Wauwatosa","WI","False","other","Not fleeing","True"
1649,"2016-06-23","shot","gun",,"MALE","BLACK","Belleville","IL","False","attack","Foot","False"
1662,"2016-06-23","shot","gun",29,"MALE","","Hanover","NM","False","undetermined","Not fleeing","False"
1650,"2016-06-24","shot","gun",36,"MALE","BLACK","Paterson","NJ","False","attack","Not fleeing","False"
1657,"2016-06-24","shot","gun",50,"MALE","WHITE","Farmington","AR","False","attack","Not fleeing","False"
1658,"2016-06-24","shot","gun",42,"FEMALE","WHITE","Fulshear","TX","True","attack","Not fleeing","False"
1660,"2016-06-24","shot","gun",42,"MALE","HISPANIC","Oklahoma City","OK","True","other","Other","False"
1728,"2016-06-24","shot","gun",26,"MALE","HISPANIC","Riverview","FL","False","attack","Not fleeing","False"
1653,"2016-06-25","shot","unarmed",19,"MALE","WHITE","Fresno","CA","True","other","Car","True"
1654,"2016-06-25","shot","gun",59,"MALE","WHITE","Pinellas Park","FL","False","attack","Not fleeing","False"
1661,"2016-06-25","shot and Tasered","unarmed",36,"MALE","HISPANIC","Gainesville","GA","False","attack","Other","False"
1664,"2016-06-25","shot","gun",,"MALE","","Buckeye","AZ","False","attack","Not fleeing","False"
1655,"2016-06-26","shot","baseball bat",51,"MALE","WHITE","Columbia Township","MI","True","attack","Not fleeing","False"
1656,"2016-06-26","shot","knife",27,"MALE","HISPANIC","Thomaston","CT","False","other","Not fleeing","False"
1659,"2016-06-26","shot","gun",22,"MALE","BLACK","Lincoln","NE","False","attack","Foot","False"
1663,"2016-06-26","shot","gun",30,"MALE","BLACK","Dolton","IL","False","attack","Not fleeing","False"
1665,"2016-06-27","shot","toy weapon",28,"MALE","WHITE","Boone","IA","True","attack","Not fleeing","False"
1666,"2016-06-27","shot","toy weapon",63,"MALE","BLACK","Washington","DC","True","attack","Not fleeing","True"
1667,"2016-06-27","shot","gun",32,"MALE","WHITE","Cochran","GA","False","attack","Not fleeing","False"
1668,"2016-06-27","shot","gun",26,"MALE","WHITE","Laguna Pueblo","NM","False","attack","Not fleeing","False"
1669,"2016-06-27","shot","toy weapon",25,"MALE","WHITE","Frederica","DE","False","other","Car","False"
1670,"2016-06-28","shot","knife",27,"MALE","ASIAN","Long Beach","CA","False","other","Foot","False"
1671,"2016-06-28","shot","knife",61,"MALE","ASIAN","Honolulu","HI","False","attack","Not fleeing","False"
1672,"2016-06-29","shot","undetermined",30,"MALE","WHITE","Barbourville","KY","False","attack","Not fleeing","False"
1673,"2016-06-29","shot","gun",,"MALE","BLACK","Ouachita Parish","LA","False","attack","Not fleeing","False"
1674,"2016-06-29","shot","gun",37,"MALE","BLACK","Fort Madison","IA","False","attack","Foot","False"
1675,"2016-06-29","shot","pitchfork",41,"MALE","WHITE","Madison","WI","True","other","Not fleeing","False"
1676,"2016-06-30","shot","gun",25,"MALE","BLACK","Columbus","OH","False","undetermined","","False"
1677,"2016-06-30","shot","gun",24,"MALE","WHITE","Park County","CO","False","attack","Not fleeing","False"
1678,"2016-06-30","shot","undetermined",44,"MALE","HISPANIC","Douglas","WY","False","undetermined","Not fleeing","False"
1686,"2016-07-01","shot","gun",63,"MALE","WHITE","Landrum","SC","False","attack","Not fleeing","False"
1687,"2016-07-01","shot and Tasered","gun",30,"MALE","WHITE","Cartersville","GA","False","attack","Not fleeing","False"
1688,"2016-07-01","shot","knife",58,"MALE","WHITE","Jackson","WI","False","other","Not fleeing","False"
1682,"2016-07-02","shot","gun",35,"MALE","BLACK","Asheville","NC","False","other","Car","False"
1689,"2016-07-02","shot","gun",50,"MALE","WHITE","Bristol","TN","False","attack","Not fleeing","False"
1684,"2016-07-03","shot","knife",40,"MALE","WHITE","New Iberia","LA","True","other","Not fleeing","False"
1690,"2016-07-03","shot","vehicle",,"MALE","HISPANIC","Reno","NV","False","other","Car","False"
1691,"2016-07-03","shot","vehicle",19,"MALE","HISPANIC","Fullerton","CA","False","other","Car","False"
1679,"2016-07-04","shot","gun",34,"MALE","WHITE","North Charleston","SC","False","attack","Not fleeing","True"
1681,"2016-07-04","shot","gun",18,"MALE","HISPANIC","San Jose","CA","True","other","Not fleeing","False"
1683,"2016-07-04","shot","gun",21,"MALE","BLACK","Washington","DC","False","attack","Not fleeing","False"
1685,"2016-07-04","shot","knife",,"MALE","","Rosser","TX","False","other","Not fleeing","True"
1680,"2016-07-05","shot and Tasered","undetermined",37,"MALE","BLACK","Baton Rouge","LA","False","undetermined","Not fleeing","True"
1692,"2016-07-05","shot","undetermined",29,"MALE","WHITE","Salem","OR","False","undetermined","","False"
1693,"2016-07-05","shot","undetermined",49,"MALE","WHITE","Temecula","CA","False","other","Car","False"
1695,"2016-07-05","shot","knife",24,"FEMALE","HISPANIC","Yuma","AZ","False","other","Not fleeing","False"
1694,"2016-07-06","shot","gun",32,"MALE","BLACK","Falcon Heights","MN","False","other","Not fleeing","False"
1696,"2016-07-06","shot","gun",65,"MALE","WHITE","Rush Springs","OK","False","other","Not fleeing","True"
1697,"2016-07-07","shot","knife",37,"MALE","HISPANIC","Bell","CA","False","other","Not fleeing","False"
1698,"2016-07-07","shot","vehicle",33,"MALE","WHITE","Clovis","CA","False","other","Car","False"
1699,"2016-07-07","shot","gun",63,"MALE","BLACK","Selma","AL","False","attack","Not fleeing","True"
1700,"2016-07-08","shot","knife",30,"MALE","WHITE","Tucson","AZ","True","other","Not fleeing","False"
1701,"2016-07-09","shot","gun",40,"MALE","BLACK","Broken Bow","OK","False","attack","Car","False"
1702,"2016-07-10","shot","gun",38,"MALE","BLACK","Houston","TX","False","other","Not fleeing","True"
1703,"2016-07-11","shot","knife",50,"MALE","BLACK","Sacramento","CA","True","other","Not fleeing","True"
1704,"2016-07-11","shot","gun",41,"MALE","BLACK","East St. Louis","IL","False","attack","Not fleeing","False"
1705,"2016-07-11","shot","gun",41,"MALE","HISPANIC","Romulus","MI","False","attack","Not fleeing","False"
1706,"2016-07-11","shot","gun",39,"MALE","BLACK","New York","NY","False","attack","Foot","False"
1711,"2016-07-11","shot","gun",44,"MALE","WHITE","St. Joseph","MI","False","attack","Not fleeing","False"
1707,"2016-07-12","shot","hatchet",23,"MALE","WHITE","Anchorage","AK","True","attack","Not fleeing","False"
1708,"2016-07-13","shot","gun",32,"MALE","WHITE","Flagstaff","AZ","False","undetermined","Foot","True"
1709,"2016-07-13","shot","toy weapon",56,"MALE","WHITE","Middletown","NY","True","other","Not fleeing","False"
1710,"2016-07-14","shot","gun",33,"MALE","BLACK","Baltimore","MD","False","attack","Not fleeing","False"
1713,"2016-07-15","shot","gun",63,"MALE","WHITE","Peachland","NC","True","attack","Not fleeing","False"
1716,"2016-07-16","shot","gun",31,"MALE","WHITE","Lake Asbury","FL","True","attack","Not fleeing","False"
1719,"2016-07-16","shot and Tasered","gun",26,"MALE","WHITE","San Bernardino","CA","False","attack","Other","False"
1720,"2016-07-16","shot","gun",57,"MALE","WHITE","Little Egg Harbor Township","NJ","False","other","Foot","False"
1712,"2016-07-17","shot","gun",39,"MALE","WHITE","Sheboygan","WI","False","other","Not fleeing","False"
1714,"2016-07-17","shot and Tasered","screwdriver",43,"MALE","WHITE","Tulsa","OK","False","attack","Not fleeing","False"
1717,"2016-07-17","shot","gun",42,"MALE","BLACK","New York","NY","False","attack","Not fleeing","False"
